surface	norm	freq	text_count	pct_texts	texts	category
წინააღმდგომ	წინააღმდგომ	2	2	3.7	mrav-shoba-athanasi|mrav-sulthmofenoba-2	RARE
განკაცნა	განკაცნა	2	2	3.7	mrav-shoba-athanasi|mrav-toma-chrysostom	RARE
ცრემლითა	ცრემლითა	2	2	3.7	mrav-shoba-athanasi|mrav-sinai-fathers-amonios	RARE
დაუსაბამოდ	დაუსაბამოდ	2	1	1.9	mrav-shoba-athanasi	RARE
ხედვედ	ხედვედ	2	1	1.9	mrav-shoba-athanasi	RARE
ექმოდა	ექმოდა	2	2	3.7	mrav-shoba-athanasi|mrav-sulthmofenoba-2	RARE
ხურომან	ხურომან	2	2	3.7	mart-stepane|mrav-shoba-athanasi	RARE
ჭურჭლად	ჭურჭლად	2	1	1.9	mrav-shoba-athanasi	RARE
მომცემს	მომცემს	2	1	1.9	mrav-shoba-athanasi	RARE
მიჴსნეს	მიხსნეს	2	2	3.7	mrav-shoba-athanasi|mrav-sinai-fathers-amonios	RARE
მოიმკიან	მოიმკიან	2	1	1.9	mrav-shoba-athanasi	RARE
სულისასა	სულისასა	2	2	3.7	mrav-epiphane-mary|mrav-shoba-athanasi	RARE
მოკლას	მოკლას	2	2	3.7	mrav-shoba-athanasi|mrav-sinai-fathers-amonios	RARE
ქალწულებისა	ქალწულებისა	2	2	3.7	mrav-shoba-athanasi|proclus-hom-theotokos	RARE
განიდევნა	განიდევნა	2	2	3.7	mrav-epiphane-mary|mrav-shoba-athanasi	RARE
ზრახვისაგან	ზრახვისაგან	2	1	1.9	mrav-shoba-athanasi	RARE
შეერაცხების	შეერაცხების	2	1	1.9	mrav-shoba-athanasi	RARE
ეგჳპტისანი	ეგვპტისანი	2	1	1.9	mrav-shoba-athanasi	RARE
მწუხარებისაჲ	მწუხარებისაი	2	1	1.9	mrav-shoba-athanasi	RARE
ნილოსისა	ნილოსისა	2	1	1.9	mrav-shoba-athanasi	RARE
წევს	წევს	2	1	1.9	mrav-shoba-athanasi	RARE
ჰპოვებდა	ჰპოვებდა	2	2	3.7	mrav-shoba-athanasi|proclus-hom-theotokos	RARE
გამოაცინა	გამოაცინა	2	1	1.9	mrav-shoba-athanasi	RARE
გამოუჴუებულად	გამოუხუებულად	2	1	1.9	mrav-shoba-athanasi	RARE
ვნებულისაგან	ვნებულისაგან	2	1	1.9	mrav-shoba-athanasi	RARE
დაიმარხა	დაიმარხა	2	2	3.7	mrav-shoba-athanasi|mrav-sulthmofenoba-1	RARE
ვიცით	ვიცით	2	1	1.9	mrav-epiphane-mary	RARE
ეკლესიაჲსა	ეკლესიაისა	2	1	1.9	mrav-epiphane-mary	RARE
მოგუანიჭა	მოგუანიჭა	2	2	3.7	mrav-epiphane-mary|mrav-toma-chrysostom	RARE
ეშმაკისანი	ეშმაკისანი	2	2	3.7	mrav-epiphane-mary|mrav-sinai-fathers-amonios	RARE
მათისაგან	მათისაგან	2	2	3.7	mrav-epiphane-mary|mrav-sinai-fathers-amonios	RARE
გჳშვა	გვშვა	2	1	1.9	mrav-epiphane-mary	RARE
იხილავთ	იხილავთ	2	2	3.7	mrav-epiphane-mary|mrav-toma-chrysostom	RARE
შოვრის	შოვრის	2	2	3.7	mrav-epiphane-mary|mrav-sinai-fathers-amonios	RARE
წარვაქცინეთ	წარვაქცინეთ	2	1	1.9	mrav-epiphane-mary	RARE
უჴმდა	უხმდა	2	1	1.9	mrav-epiphane-mary	RARE
მხოლოსა	მხოლოსა	2	2	3.7	mrav-epiphane-mary|mrav-toma-chrysostom	RARE
უჩუენოს	უჩუენოს	2	2	3.7	mrav-epiphane-mary|mrav-toma-chrysostom	RARE
გამოირჩინა	გამოირჩინა	2	2	3.7	mrav-epiphane-mary|mrav-sinai-fathers-amonios	RARE
თანაყოფითა	თანაყოფითა	2	2	3.7	mrav-epiphane-mary|mrav-toma-chrysostom	RARE
უვნებელ	უვნებელ	2	1	1.9	mrav-epiphane-mary	RARE
დასდვეს	დასდვეს	2	2	3.7	inventio-stephani-lucian|mrav-epiphane-mary	RARE
შეერთებულ	შეერთებულ	2	1	1.9	mrav-epiphane-mary	RARE
ლახურისაჲ	ლახურისაი	2	2	3.7	mrav-epiphane-mary|mrav-toma-chrysostom	RARE
შემოვიდეს	შემოვიდეს	2	2	3.7	mrav-epiphane-mary|mrav-sinai-fathers-amonios	RARE
დაუტევენ	დაუტევენ	2	2	3.7	mrav-epiphane-mary|mrav-sinai-fathers-amonios	RARE
შობისასა	შობისასა	2	2	3.7	mrav-epiphane-mary|mrav-sulthmofenoba-2	RARE
სამებისაჲთა	სამებისაითა	2	2	3.7	mrav-epiphane-mary|mrav-sulthmofenoba-1	RARE
მორჩილებითა	მორჩილებითა	2	1	1.9	proclus-hom-theotokos	RARE
შეაგინა	შეაგინა	2	1	1.9	proclus-hom-theotokos	RARE
უვის	უვის	2	1	1.9	proclus-hom-theotokos	RARE
ჴსნად	ხსნად	2	1	1.9	proclus-hom-theotokos	RARE
მრავალთათჳს	მრავალთათვს	2	2	3.7	inventio-stephani-lucian|proclus-hom-theotokos	RARE
შეწევნად	შეწევნად	2	1	1.9	proclus-hom-theotokos	RARE
მოიყიდა	მოიყიდა	2	1	1.9	proclus-hom-theotokos	RARE
გამოვედით	გამოვედით	2	2	3.7	mrav-sinai-fathers-amonios|proclus-hom-theotokos	RARE
მითქუა	მითქუა	2	1	1.9	mrav-sinai-fathers-amonios	RARE
მითქუმიდა	მითქუმიდა	2	2	3.7	inventio-stephani-lucian|mrav-sinai-fathers-amonios	RARE
ლოცვისაგან	ლოცვისაგან	2	1	1.9	mrav-sinai-fathers-amonios	RARE
შეკრბიან	შეკრბიან	2	1	1.9	mrav-sinai-fathers-amonios	RARE
სარკინოზთაჲ	სარკინოზთაი	2	1	1.9	mrav-sinai-fathers-amonios	RARE
უწოდეს	უწოდეს	2	2	3.7	inventio-stephani-lucian|mrav-sinai-fathers-amonios	RARE
ჯეთრეს	ჯეთრეს	2	1	1.9	mrav-sinai-fathers-amonios	RARE
სიტყჳსაცა	სიტყვსაცა	2	1	1.9	mrav-sinai-fathers-amonios	RARE
მთისასა	მთისასა	2	1	1.9	mrav-sinai-fathers-amonios	RARE
შიშისაგან	შიშისაგან	2	1	1.9	mrav-sinai-fathers-amonios	RARE
შევწირეთ	შევწირეთ	2	1	1.9	mrav-sinai-fathers-amonios	RARE
ვიწყეთ	ვიწყეთ	2	1	1.9	mrav-sinai-fathers-amonios	RARE
მოუკლავს	მოუკლავს	2	1	1.9	mrav-sinai-fathers-amonios	RARE
ვპოვენით	ვპოვენით	2	1	1.9	mrav-sinai-fathers-amonios	RARE
მოწყუედისა	მოწყუედისა	2	1	1.9	mrav-sinai-fathers-amonios	RARE
დეკენბერისასა	დეკენბერისასა	2	1	1.9	mrav-sinai-fathers-amonios	RARE
ათი	ათი	2	1	1.9	mrav-sinai-fathers-amonios	RARE
გჳთხრეს	გვთხრეს	2	1	1.9	mrav-sinai-fathers-amonios	RARE
რომელთაჲმე	რომელთაიმე	2	1	1.9	mrav-sinai-fathers-amonios	RARE
იცინ	იცინ	2	2	3.7	mrav-sinai-fathers-amonios|mrav-sulthmofenoba-2	RARE
დასასრულადმდე	დასასრულადმდე	2	1	1.9	mrav-sinai-fathers-amonios	RARE
მოჰრწყავს	მოჰრწყავს	2	1	1.9	mrav-sinai-fathers-amonios	RARE
მათგანისაჲ	მათგანისაი	2	1	1.9	mrav-sinai-fathers-amonios	RARE
მისითგან	მისითგან	2	1	1.9	mrav-sinai-fathers-amonios	RARE
რიცხჳთ	რიცხვთ	2	1	1.9	mrav-sinai-fathers-amonios	RARE
ფარანით	ფარანით	2	1	1.9	mrav-sinai-fathers-amonios	RARE
ღაღადებად	ღაღადებად	2	1	1.9	mrav-sinai-fathers-amonios	RARE
თჳსისათა	თვსისათა	2	1	1.9	mrav-sinai-fathers-amonios	RARE
ჰრეკა	ჰრეკა	2	1	1.9	mrav-sinai-fathers-amonios	RARE
გელასი	გელასი	2	1	1.9	mrav-sinai-fathers-amonios	RARE
დღისასა	დღისასა	2	1	1.9	mrav-sinai-fathers-amonios	RARE
დაუტევე	დაუტევე	2	2	3.7	mrav-sinai-fathers-amonios|mrav-toma-chrysostom	RARE
თქუენგანი	თქუენგანი	2	1	1.9	mrav-sinai-fathers-amonios	RARE
სარგებელისათჳს	სარგებელისათვს	2	2	3.7	mrav-sinai-fathers-amonios|mrav-sulthmofenoba-1	RARE
ჟამობითა	ჟამობითა	2	1	1.9	mrav-sinai-fathers-amonios	RARE
მოგჳჴდეს	მოგვხდეს	2	1	1.9	mrav-sinai-fathers-amonios	RARE
დაუტევენით	დაუტევენით	2	2	3.7	mrav-sinai-fathers-amonios|mrav-sulthmofenoba-2	RARE
წყაროებისა	წყაროებისა	2	1	1.9	mrav-sinai-fathers-amonios	RARE
ფარანელთა	ფარანელთა	2	1	1.9	mrav-sinai-fathers-amonios	RARE
ჴმობდეს	ხმობდეს	2	1	1.9	mrav-sinai-fathers-amonios	RARE
პოონ	პოონ	2	1	1.9	mrav-sinai-fathers-amonios	RARE
უწყოდეთ	უწყოდეთ	2	2	3.7	mart-stepane|mrav-sinai-fathers-amonios	RARE
ფიცხლითა	ფიცხლითა	2	1	1.9	mrav-sinai-fathers-amonios	RARE
ყოვლისავეთჳს	ყოვლისავეთვს	2	1	1.9	mrav-sinai-fathers-amonios	RARE
მომცა	მომცა	2	2	3.7	mrav-sinai-fathers-amonios|mrav-toma-chrysostom	RARE
ყოველთაო	ყოველთაო	2	1	1.9	mrav-sinai-fathers-amonios	RARE
გამორჩეულნო	გამორჩეულნო	2	2	3.7	mrav-sinai-fathers-amonios|mrav-sulthmofenoba-2	RARE
გჳჩუენე	გვჩუენე	2	1	1.9	mrav-sinai-fathers-amonios	RARE
ჰყვანდა	ჰყვანდა	2	1	1.9	mrav-sinai-fathers-amonios	RARE
დავიმალე	დავიმალე	2	1	1.9	mrav-sinai-fathers-amonios	RARE
უცალოღა	უცალოღა	2	1	1.9	mrav-sinai-fathers-amonios	RARE
მპოონ	მპოონ	2	1	1.9	mrav-sinai-fathers-amonios	RARE
მომკლან	მომკლან	2	1	1.9	mrav-sinai-fathers-amonios	RARE
განვერე	განვერე	2	1	1.9	mrav-sinai-fathers-amonios	RARE
დავჰმარხნე	დავჰმარხნე	2	1	1.9	mrav-sinai-fathers-amonios	RARE
ტირილდ	ტირილდ	2	1	1.9	mrav-sinai-fathers-amonios	RARE
დანაკისკუდისა	დანაკისკუდისა	2	1	1.9	mrav-sinai-fathers-amonios	RARE
დაეტევა	დაეტევა	2	1	1.9	mrav-sinai-fathers-amonios	RARE
წარეკუეთა	წარეკუეთა	2	1	1.9	mrav-sinai-fathers-amonios	RARE
დომნოს	დომნოს	2	1	1.9	mrav-sinai-fathers-amonios	RARE
არიონ	არიონ	2	1	1.9	mrav-sinai-fathers-amonios	RARE
შესაჭმელად	შესაჭმელად	2	2	3.7	inventio-stephani-lucian|mrav-sinai-fathers-amonios	RARE
მოწამისაჲ	მოწამისაი	2	1	1.9	inventio-stephani-lucian	RARE
გამოცხადებისა	გამოცხადებისა	2	1	1.9	inventio-stephani-lucian	RARE
ღამისასა	ღამისასა	2	1	1.9	inventio-stephani-lucian	RARE
მოყუარებისაჲ	მოყუარებისაი	2	2	3.7	inventio-stephani-lucian|mrav-sulthmofenoba-2	RARE
მზითა	მზითა	2	2	3.7	inventio-stephani-lucian|mart-stepane	RARE
განაგდეს	განაგდეს	2	2	3.7	inventio-stephani-lucian|mart-stepane	RARE
აღვდეგ	აღვდეგ	2	1	1.9	inventio-stephani-lucian	RARE
წარმოღებად	წარმოღებად	2	2	3.7	inventio-stephani-lucian|mrav-sulthmofenoba-2	RARE
კაპარ	კაპარ	2	1	1.9	inventio-stephani-lucian	RARE
უბრძანე	უბრძანე	2	1	1.9	inventio-stephani-lucian	RARE
მოვიღეთ	მოვიღეთ	2	2	3.7	inventio-stephani-lucian|mrav-toma-chrysostom	RARE
მოწაფეთაჲთა	მოწაფეთაითა	2	2	3.7	inventio-stephani-lucian|mrav-toma-chrysostom	RARE
სელემია	სელემია	2	1	1.9	inventio-stephani-lucian	RARE
აღადგინეს	აღადგინეს	2	2	3.7	inventio-stephani-lucian|mart-stepane	RARE
ვჰმადლობდ	ვჰმადლობდ	2	1	1.9	inventio-stephani-lucian	RARE
გეტყოდე	გეტყოდე	2	2	3.7	inventio-stephani-lucian|mrav-sulthmofenoba-2	RARE
მოსლვითა	მოსლვითა	2	2	3.7	inventio-stephani-lucian|mrav-toma-chrysostom	RARE
უკმოიქცა	უკმოიქცა	2	2	3.7	inventio-stephani-lucian|mart-stepane	RARE
დამოკიდებულთა	დამოკიდებულთა	2	1	1.9	inventio-stephani-lucian	RARE
აღყენებულად	აღყენებულად	2	1	1.9	inventio-stephani-lucian	RARE
ვაუწყე	ვაუწყე	2	1	1.9	inventio-stephani-lucian	RARE
მიუთხარ	მიუთხარ	2	1	1.9	inventio-stephani-lucian	RARE
ჩუენებისაჲ	ჩუენებისაი	2	1	1.9	inventio-stephani-lucian	RARE
სტეფანჱსნი	სტეფანესნი	2	2	3.7	inventio-stephani-lucian|mart-stepane	RARE
დაშურები	დაშურები	2	1	1.9	inventio-stephani-lucian	RARE
ტყებისაჲ	ტყებისაი	2	1	1.9	inventio-stephani-lucian	RARE
მივიმართეთ	მივიმართეთ	2	1	1.9	inventio-stephani-lucian	RARE
მოვიყვანეთ	მოვიყვანეთ	2	1	1.9	inventio-stephani-lucian	RARE
ბერძენთა	ბერძენთა	2	1	1.9	inventio-stephani-lucian	RARE
დაემტკიცნენ	დაემტკიცნენ	2	2	3.7	mart-stepane|mrav-sulthmofenoba-1	RARE
წარადგინეს	წარადგინეს	2	1	1.9	mart-stepane	RARE
ბჭემან	ბჭემან	2	1	1.9	mart-stepane	RARE
მსახურებისაო	მსახურებისაო	2	1	1.9	mart-stepane	RARE
მეწიფების	მეწიფების	2	2	3.7	mart-stepane|mrav-toma-chrysostom	RARE
უგუნურნო	უგუნურნო	2	1	1.9	mart-stepane	RARE
ეცემოდა	ეცემოდა	2	1	1.9	mart-stepane	RARE
გუემულნი	გუემულნი	2	1	1.9	mart-stepane	RARE
ასინ	მასინ	2	1	1.9	mart-stepane	RARE
წარიყვანა	წარიყვანა	2	1	1.9	mart-stepane	RARE
მოგჳჴსენენ	მოგვხსენენ	2	1	1.9	mart-stepane	RARE
მომეცნეს	მომეცნეს	2	1	1.9	mrav-sulthmofenoba-1	RARE
ქადაგონ	ქადაგონ	2	1	1.9	mrav-sulthmofenoba-1	RARE
ნუგეშინისმცემელი	ნუგეშინისმცემელი	2	2	3.7	mrav-sulthmofenoba-1|mrav-sulthmofenoba-2	RARE
განარინნა	განარინნა	2	1	1.9	mrav-sulthmofenoba-1	RARE
გამოუჩნდეს	გამოუჩნდეს	2	1	1.9	mrav-sulthmofenoba-1	RARE
ეწამებიან	ეწამებიან	2	1	1.9	mrav-sulthmofenoba-1	RARE
ვჰლოცვიდე	ვჰლოცვიდე	2	1	1.9	mrav-sulthmofenoba-2	RARE
დაიტიოთ	დაიტიოთ	2	1	1.9	mrav-sulthmofenoba-2	RARE
მოიცვის	მოიცვის	2	1	1.9	mrav-sulthmofenoba-2	RARE
გიკჳრს	გიკვრს	2	1	1.9	mrav-sulthmofenoba-2	RARE
შეჴდის	შეხდის	2	1	1.9	mrav-sulthmofenoba-2	RARE
აღთქუმისა	აღთქუმისა	2	2	3.7	mrav-sulthmofenoba-2|mrav-toma-chrysostom	RARE
მიერცა	მიერცა	2	1	1.9	mrav-sulthmofenoba-2	RARE
იცით	იცით	2	1	1.9	mrav-sulthmofenoba-2	RARE
ცნობადისაჲ	ცნობადისაი	2	1	1.9	mrav-sulthmofenoba-2	RARE
სთრავს	სთრავს	2	1	1.9	mrav-sulthmofenoba-2	RARE
გინებს	გინებს	2	2	3.7	mrav-sulthmofenoba-2|mrav-toma-chrysostom	RARE
შეორგულებულ	შეორგულებულ	2	1	1.9	mrav-toma-chrysostom	RARE
დათრგუნნა	დათრგუნნა	2	1	1.9	mrav-toma-chrysostom	RARE
ვიხილენით	ვიხილენით	2	1	1.9	mrav-toma-chrysostom	RARE
შევახო	შევახო	2	1	1.9	mrav-toma-chrysostom	RARE
გამოვეძიებ	გამოვეძიებ	2	1	1.9	mrav-toma-chrysostom	RARE
გამოვიწულილავ	გამოვიწულილავ	2	1	1.9	mrav-toma-chrysostom	RARE
